station_id,station_name,model,horizon,target_data_class,n,MAPE,MSE,RMSE,Bias,MedianAbsoluteError,MAE
pucon,Pucón,Chronos Large,11,direct_observation,6.0,125.5466601090478,1.1668920766175686,1.0802277892266836,0.6268100300629934,0.8521046509742737,0.9649231261412302
pucon,Pucón,Chronos Large,11,gap_filled_or_missing_observation,19.0,17.131739739173476,0.12110900066315673,0.348007184786689,-0.09626416298893051,0.23223253031704183,0.26513427316096244
pucon,Pucón,Chronos Large,12,direct_observation,7.0,84.86320789915902,1.0514045105166658,1.0253801785272942,0.5578269782066345,0.6513459320068358,0.8286895007405962
pucon,Pucón,Chronos Large,12,gap_filled_or_missing_observation,18.0,15.140918814614984,0.11122354734302098,0.33350194503633857,-0.05433874182833977,0.15507696074885868,0.24805847385676413
pucon,Pucón,Chronos Large,13,direct_observation,7.0,100.89820467894089,1.3770933688360891,1.1734962159445121,0.7226744867052349,1.105194902420044,0.9346791234697613
pucon,Pucón,Chronos Large,13,gap_filled_or_missing_observation,18.0,15.135192740438702,0.10989856163183248,0.33150951966999753,-0.06782310173231561,0.17232223903790345,0.24865938136645405
pucon,Pucón,Chronos Large,14,direct_observation,7.0,110.53554291788441,1.4939516604183105,1.2222731529483541,0.5767361107553756,0.7171962203979492,0.8954579813139779
pucon,Pucón,Chronos Large,14,gap_filled_or_missing_observation,18.0,17.250111228217712,0.143578186256622,0.3789171232032435,-0.06095779495548628,0.22487748028813404,0.28509733202479703
pucon,Pucón,Chronos Large,15,direct_observation,7.0,99.25953896653185,1.421042735798388,1.192074970712156,0.6221465320587158,0.6619461016654968,0.829911994934082
pucon,Pucón,Chronos Large,15,gap_filled_or_missing_observation,18.0,18.148263705645803,0.16012566834129618,0.4001570545939384,-0.07167049193765687,0.24645111295491728,0.30394260159284797
pucon,Pucón,Chronos Large,16,direct_observation,7.0,75.64426045195273,1.1541289032080233,1.0743039156626133,0.6432640720094954,0.35394580554962163,0.7486056972231184
pucon,Pucón,Chronos Large,16,gap_filled_or_missing_observation,18.0,17.741664771012626,0.17516250249466628,0.4185241958294243,-0.10825047350335099,0.21690465564059003,0.3033859775736206
pucon,Pucón,Chronos Large,17,direct_observation,7.0,76.8806494724718,1.083601113571294,1.0409616292502304,0.7188535593577795,0.8712671775817871,0.8163585293633597
pucon,Pucón,Chronos Large,17,gap_filled_or_missing_observation,18.0,17.40639706183674,0.1888934463108875,0.4346187367232199,-0.10857661751658311,0.20384814492583114,0.30500768747462853
pucon,Pucón,Chronos Large,18,direct_observation,8.0,82.18925778392253,1.2339249558207686,1.110821747995946,0.7798100035786628,0.5381954741477966,0.8089392781853675
pucon,Pucón,Chronos Large,18,gap_filled_or_missing_observation,17.0,15.600922583317441,0.19886707623863195,0.4459451493610307,-0.13180167496039039,0.20399850783334128,0.297527438664448
pucon,Pucón,Chronos Large,19,direct_observation,8.0,87.39824711395428,1.2054759276527827,1.0979416777100606,0.7942710866928101,0.6055040817260744,0.7942710866928101
pucon,Pucón,Chronos Large,19,gap_filled_or_missing_observation,17.0,16.735697030929483,0.21328651126242504,0.46182952619167283,-0.12795351854468057,0.21165035806098276,0.3114869158157676
pucon,Pucón,Chronos Large,20,direct_observation,7.0,143.94050310207186,1.5599300183999054,1.248971584304425,0.8656570658002579,0.6947717962265014,0.8656570658002579
